ID_Venta;Fecha;País;Ciudad;Cliente;Producto;Categoría;Cantidad;Precio_Unitario;Monto_Total;Medio_Envio;Estado_Envio
1387;2024-09-05;Chile;Concepción;Luis Rodríguez;Impresora;Oficina;3;502.56;1507.68;Marítimo;En tránsito
1388;2025-01-01;Colombia;Bogotá;Ana Martínez;Impresora;Oficina;2;160.66;321.32;Terrestre;Entregado
1389;2024-08-21;Uruguay;Paysandú;Lucía Rodríguez;Cámara;Electrónica;5;856.91;4284.55;Terrestre;Entregado
1390;2024-04-23;Colombia;Cali;Juan Pérez;Escritorio;Muebles;5;70.6;353;Aéreo;Entregado
1391;2024-12-06;Colombia;Medellín;Carlos López;Silla ergonómica;Muebles;3;517.6;1552.8;Aéreo;En tránsito
1392;2025-01-10;Perú;Lima;Lucía Martínez;Teclado;Accesorios;4;636.18;2544.72;Terrestre;Pendiente
1393;2024-08-18;Colombia;Cali;María Rodríguez;Escritorio;Muebles;4;588.84;2355.36;Aéreo;Cancelado
1394;2024-04-14;Venezuela;Maracaibo;Lucía Pérez;Impresora;Oficina;4;796.05;3184.2;Marítimo;Cancelado
1395;2024-11-18;Argentina;Buenos Aires;Luis López;Laptop;Electrónica;2;1070.77;2141.54;Marítimo;En tránsito
1396;2024-06-04;Brasil;Rio de Janeiro;Luis Sánchez;Silla ergonómica;Muebles;1;132;132;Terrestre;En tránsito
1397;2024-06-07;Venezuela;Maracaibo;Juan Martínez;Silla ergonómica;Muebles;4;572.85;2291.4;Terrestre;Pendiente
1398;2024-09-12;Bolivia;La Paz;Pedro Rodríguez;Escritorio;Muebles;5;122.97;614.85;Marítimo;Cancelado
1399;2024-10-30;Ecuador;Guayaquil;Pedro Sánchez;Tablet;Electrónica;5;1120.15;5600.75;Aéreo;Pendiente
1400;2024-05-15;Bolivia;La Paz;María López;Celular;Electrónica;5;838.59;4192.95;Terrestre;Cancelado
1401;2025-02-07;Colombia;Cali;Luis Martínez;Auriculares;Accesorios;1;978.66;978.66;Marítimo;Entregado
1402;2024-02-24;Argentina;Buenos Aires;Juan Martínez;Teclado;Accesorios;3;418.08;1254.24;Aéreo;Entregado
1403;2024-08-13;Bolivia;Cochabamba;Ana López;Escritorio;Muebles;3;761.92;2285.76;Terrestre;En tránsito
1404;2024-06-12;Paraguay;Ciudad del Este;Luis López;Auriculares;Accesorios;3;339.62;1018.86;Aéreo;En tránsito
1405;2024-02-12;Perú;Arequipa;Pedro Sánchez;Silla ergonómica;Muebles;4;552.94;2211.76;Aéreo;Cancelado
1406;2024-01-13;Perú;Arequipa;Carlos Rodríguez;Impresora;Oficina;5;249.13;1245.65;Aéreo;Pendiente
1407;2024-04-21;Argentina;Córdoba;Juan García;Laptop;Electrónica;4;759.04;3036.16;Terrestre;Cancelado
1408;2025-01-26;Ecuador;Quito;Luis López;Escritorio;Muebles;4;439.69;1758.76;Terrestre;Entregado
1409;2024-06-03;Ecuador;Guayaquil;María López;Impresora;Oficina;5;819.47;4097.35;Aéreo;Pendiente
1410;2024-04-30;Argentina;Córdoba;Ana López;Monitor;Electrónica;2;813.54;1627.08;Terrestre;Cancelado
1411;2024-05-21;Paraguay;Encarnación;Lucía López;Monitor;Electrónica;2;330.58;661.16;Terrestre;Cancelado
1412;2024-01-27;Bolivia;La Paz;Luis Pérez;Tablet;Electrónica;4;1179.23;4716.92;Terrestre;Entregado
1413;2024-04-20;Colombia;Cali;María Pérez;Monitor;Electrónica;1;776.84;776.84;Aéreo;En tránsito
1414;2025-03-15;Argentina;Buenos Aires;Juan Martínez;Escritorio;Muebles;3;770.24;2310.72;Aéreo;Cancelado
1415;2024-08-29;Argentina;Córdoba;Laura García;Teclado;Accesorios;3;677.91;2033.73;Aéreo;Pendiente
1416;2024-06-07;Brasil;São Paulo;Luis García;Silla ergonómica;Muebles;4;283.39;1133.56;Marítimo;Cancelado
1417;2024-02-28;Brasil;São Paulo;Laura García;Escritorio;Muebles;2;265.1;530.2;Terrestre;En tránsito
1418;2024-02-08;Perú;Cusco;Luis Martínez;Auriculares;Accesorios;1;97.65;97.65;Aéreo;Cancelado
1419;2024-08-31;Ecuador;Cuenca;Laura Rodríguez;Cámara;Electrónica;1;1140.99;1140.99;Marítimo;Entregado
1420;2025-01-13;Brasil;Rio de Janeiro;Carlos Sánchez;Silla ergonómica;Muebles;5;681.05;3405.25;Terrestre;En tránsito
1421;2025-02-18;Ecuador;Guayaquil;Carlos Sánchez;Silla ergonómica;Muebles;2;1026.47;2052.94;Marítimo;Cancelado
1422;2024-04-27;Colombia;Medellín;María Pérez;Tablet;Electrónica;3;1171.44;3514.32;Marítimo;Entregado
1423;2024-06-24;Uruguay;Salto;Laura López;Celular;Electrónica;2;795.02;1590.04;Terrestre;En tránsito
1424;2025-03-16;Bolivia;Santa Cruz;Laura López;Escritorio;Muebles;3;487.25;1461.75;Terrestre;Pendiente
1425;2024-10-09;Paraguay;Asunción;Pedro Sánchez;Laptop;Electrónica;5;1131.06;5655.3;Terrestre;En tránsito
1426;2024-12-13;Chile;Valparaíso;Juan Pérez;Monitor;Electrónica;4;312.88;1251.52;Marítimo;Cancelado
1427;2025-01-11;Paraguay;Encarnación;Lucía Rodríguez;Cámara;Electrónica;2;923.21;1846.42;Terrestre;Cancelado
1428;2024-05-29;Colombia;Cali;María Sánchez;Laptop;Electrónica;1;762.03;762.03;Aéreo;En tránsito
1429;2024-07-04;Brasil;Brasília;Carlos Rodríguez;Celular;Electrónica;3;987.14;2961.42;Aéreo;Entregado
1430;2024-05-08;Ecuador;Cuenca;Ana Sánchez;Cámara;Electrónica;4;151.22;604.88;Aéreo;En tránsito
1431;2024-04-07;Colombia;Medellín;Laura Rodríguez;Impresora;Oficina;5;1061.32;5306.6;Aéreo;Entregado
1432;2025-01-25;Paraguay;Encarnación;Luis Martínez;Auriculares;Accesorios;1;1172.17;1172.17;Terrestre;Pendiente
1433;2024-07-16;Bolivia;Santa Cruz;Juan García;Monitor;Electrónica;1;404.62;404.62;Terrestre;Pendiente
1434;2024-09-13;Perú;Arequipa;Lucía Sánchez;Monitor;Electrónica;5;474.91;2374.55;Aéreo;En tránsito
1435;2024-07-10;Ecuador;Guayaquil;Pedro Martínez;Monitor;Electrónica;3;128.59;385.77;Terrestre;Entregado
1436;2024-02-06;Colombia;Medellín;Pedro García;Tablet;Electrónica;4;595.54;2382.16;Marítimo;Pendiente
1437;2024-09-06;Brasil;Brasília;Laura Rodríguez;Cámara;Electrónica;5;454.99;2274.95;Marítimo;Entregado
1438;2024-04-19;Brasil;Brasília;Pedro Martínez;Escritorio;Muebles;5;934.47;4672.35;Terrestre;Entregado
1439;2024-05-04;Chile;Santiago;María Martínez;Cámara;Electrónica;4;793.27;3173.08;Marítimo;En tránsito
1440;2024-12-17;Brasil;São Paulo;Lucía García;Impresora;Oficina;3;106.19;318.57;Terrestre;Pendiente
1441;2024-02-08;Ecuador;Cuenca;Laura Rodríguez;Laptop;Electrónica;4;264.67;1058.68;Terrestre;Pendiente
1442;2025-02-17;Colombia;Medellín;Laura García;Laptop;Electrónica;5;272.55;1362.75;Terrestre;Pendiente
1443;2024-11-24;Paraguay;Ciudad del Este;Lucía Martínez;Silla ergonómica;Muebles;3;351.91;1055.73;Aéreo;Pendiente
1444;2025-02-27;Colombia;Medellín;Carlos López;Monitor;Electrónica;4;795.72;3182.88;Marítimo;En tránsito
1445;2025-01-17;Argentina;Rosario;Luis Pérez;Teclado;Accesorios;1;470.91;470.91;Aéreo;Cancelado
1446;2024-09-14;Venezuela;Caracas;Pedro Pérez;Escritorio;Muebles;2;1019.78;2039.56;Terrestre;Pendiente
1447;2024-08-10;Chile;Santiago;Carlos López;Cámara;Electrónica;1;124.06;124.06;Terrestre;Pendiente
1448;2024-02-12;Argentina;Córdoba;Luis Sánchez;Celular;Electrónica;1;377.66;377.66;Aéreo;Entregado
1449;2024-06-09;Brasil;Rio de Janeiro;María Pérez;Teclado;Accesorios;3;334.05;1002.15;Terrestre;Entregado
1450;2024-11-16;Uruguay;Salto;Carlos García;Auriculares;Accesorios;5;1159.85;5799.25;Aéreo;Pendiente
1451;2024-04-05;Argentina;Rosario;Lucía López;Monitor;Electrónica;2;518.2;1036.4;Aéreo;En tránsito
1452;2024-06-13;Brasil;Brasília;Luis López;Teclado;Accesorios;4;1036.82;4147.28;Marítimo;Cancelado
1453;2024-08-20;Argentina;Rosario;Luis Martínez;Cámara;Electrónica;5;481.48;2407.4;Marítimo;Entregado
1454;2024-03-16;Colombia;Bogotá;Luis García;Celular;Electrónica;4;1178.96;4715.84;Marítimo;En tránsito
1455;2025-03-11;Uruguay;Salto;Juan Pérez;Teclado;Accesorios;5;1047.61;5238.05;Marítimo;Entregado
1456;2024-12-21;Ecuador;Cuenca;María Pérez;Impresora;Oficina;5;607.02;3035.1;Aéreo;Cancelado
1457;2025-03-23;Venezuela;Valencia;María Rodríguez;Cámara;Electrónica;5;154.18;770.9;Terrestre;En tránsito
1458;2024-08-21;Bolivia;Santa Cruz;Laura Rodríguez;Cámara;Electrónica;3;711.49;2134.47;Aéreo;En tránsito
1459;2024-06-03;Perú;Lima;Lucía García;Celular;Electrónica;4;1137.89;4551.56;Aéreo;En tránsito
1460;2024-09-06;Chile;Santiago;Carlos Rodríguez;Escritorio;Muebles;5;338.77;1693.85;Terrestre;Cancelado
1461;2024-03-17;Uruguay;Salto;Luis Sánchez;Escritorio;Muebles;5;1087.35;5436.75;Terrestre;Entregado
1462;2024-02-11;Brasil;São Paulo;Juan Martínez;Silla ergonómica;Muebles;4;919.4;3677.6;Aéreo;Pendiente
1463;2024-08-28;Argentina;Rosario;Pedro Rodríguez;Tablet;Electrónica;5;1051.83;5259.15;Terrestre;Cancelado
1464;2024-01-16;Argentina;Buenos Aires;María Sánchez;Teclado;Accesorios;4;346.43;1385.72;Terrestre;En tránsito
1465;2024-04-26;Ecuador;Cuenca;Luis Sánchez;Monitor;Electrónica;1;408.34;408.34;Terrestre;Pendiente
1466;2024-10-27;Bolivia;Santa Cruz;Ana García;Impresora;Oficina;2;870.39;1740.78;Terrestre;Cancelado
1467;2024-07-03;Paraguay;Encarnación;Ana Rodríguez;Tablet;Electrónica;2;793.74;1587.48;Terrestre;Entregado
1468;2024-06-26;Ecuador;Cuenca;Carlos Sánchez;Teclado;Accesorios;3;179.09;537.27;Aéreo;Cancelado
1469;2024-05-14;Paraguay;Encarnación;Laura Sánchez;Laptop;Electrónica;5;832.99;4164.95;Marítimo;Pendiente
1470;2024-02-05;Colombia;Cali;Ana Martínez;Laptop;Electrónica;4;731.69;2926.76;Marítimo;Entregado
1471;2024-09-06;Venezuela;Maracaibo;Pedro Sánchez;Auriculares;Accesorios;5;940.23;4701.15;Aéreo;Pendiente
1472;2025-01-05;Bolivia;Santa Cruz;Laura García;Cámara;Electrónica;2;476.73;953.46;Aéreo;Cancelado
1473;2024-02-20;Chile;Valparaíso;Ana Rodríguez;Auriculares;Accesorios;3;622.11;1866.33;Marítimo;En tránsito
1474;2024-03-14;Colombia;Medellín;Lucía Rodríguez;Impresora;Oficina;2;117;234;Aéreo;Entregado
1475;2024-07-17;Paraguay;Encarnación;Luis García;Cámara;Electrónica;5;881.46;4407.3;Marítimo;En tránsito
1476;2024-11-18;Colombia;Bogotá;Ana López;Tablet;Electrónica;1;71.18;71.18;Marítimo;Pendiente
1477;2024-05-13;Argentina;Rosario;Ana Pérez;Monitor;Electrónica;2;27.93;55.86;Aéreo;Cancelado
1478;2024-07-29;Paraguay;Encarnación;Carlos López;Celular;Electrónica;5;992.21;4961.05;Marítimo;Entregado
1479;2024-03-24;Bolivia;Santa Cruz;Laura Sánchez;Auriculares;Accesorios;5;265.29;1326.45;Terrestre;Cancelado
1480;2024-07-25;Bolivia;Santa Cruz;Juan López;Tablet;Electrónica;1;517.87;517.87;Terrestre;En tránsito
1481;2024-03-29;Argentina;Córdoba;Luis Rodríguez;Auriculares;Accesorios;4;738.13;2952.52;Aéreo;Pendiente
1482;2024-09-14;Paraguay;Encarnación;Pedro Sánchez;Teclado;Accesorios;4;91.5;366;Aéreo;Cancelado
1483;2024-04-02;Perú;Lima;Luis Pérez;Auriculares;Accesorios;1;809.9;809.9;Terrestre;Cancelado
1484;2024-03-01;Ecuador;Guayaquil;Pedro Rodríguez;Laptop;Electrónica;2;320.78;641.56;Terrestre;Entregado
1485;2024-02-23;Argentina;Buenos Aires;Lucía Sánchez;Escritorio;Muebles;2;1196.38;2392.76;Marítimo;En tránsito
1486;2024-08-13;Uruguay;Montevideo;Juan Martínez;Silla ergonómica;Muebles;5;1033.59;5167.95;Terrestre;En tránsito
1487;2024-10-23;Venezuela;Caracas;Carlos García;Impresora;Oficina;4;270.99;1083.96;Marítimo;Cancelado
1488;2024-09-17;Paraguay;Encarnación;Laura Pérez;Cámara;Electrónica;4;608.22;2432.88;Aéreo;Entregado
1489;2024-06-11;Ecuador;Quito;Lucía Rodríguez;Silla ergonómica;Muebles;3;850.72;2552.16;Terrestre;Entregado
1490;2025-01-22;Paraguay;Encarnación;María Pérez;Tablet;Electrónica;3;314.73;944.19;Marítimo;Cancelado
1491;2024-02-23;Venezuela;Valencia;Laura Martínez;Monitor;Electrónica;1;128.78;128.78;Aéreo;Entregado
1492;2024-02-10;Chile;Concepción;María Sánchez;Impresora;Oficina;3;834.68;2504.04;Marítimo;Pendiente
1493;2024-12-09;Uruguay;Salto;Luis Rodríguez;Tablet;Electrónica;3;886.86;2660.58;Terrestre;En tránsito
1494;2025-03-24;Perú;Arequipa;Ana Sánchez;Silla ergonómica;Muebles;1;745.36;745.36;Marítimo;En tránsito
1495;2024-02-18;Argentina;Córdoba;Ana Sánchez;Laptop;Electrónica;5;96.5;482.5;Terrestre;En tránsito
1496;2024-09-05;Chile;Concepción;Pedro López;Impresora;Oficina;1;76.98;76.98;Aéreo;En tránsito
1497;2024-09-01;Paraguay;Encarnación;Luis Sánchez;Escritorio;Muebles;4;618.7;2474.8;Terrestre;Entregado
1498;2025-01-15;Ecuador;Guayaquil;Pedro Sánchez;Tablet;Electrónica;4;84.24;336.96;Marítimo;Pendiente
1499;2024-03-18;Bolivia;Santa Cruz;Ana García;Celular;Electrónica;5;40.57;202.85;Aéreo;En tránsito
1500;2024-06-18;Perú;Lima;Pedro Martínez;Escritorio;Muebles;3;970.67;2912.01;Terrestre;Cancelado
1501;2024-05-05;Argentina;Rosario;Laura Sánchez;Monitor;Electrónica;4;809.56;3238.24;Aéreo;Pendiente
1502;2024-08-06;Perú;Cusco;Lucía Martínez;Tablet;Electrónica;3;1109.28;3327.84;Marítimo;En tránsito
1503;2024-05-13;Perú;Arequipa;Pedro López;Monitor;Electrónica;3;925.61;2776.83;Marítimo;Cancelado
1504;2025-02-07;Paraguay;Asunción;Laura Sánchez;Tablet;Electrónica;1;350.59;350.59;Marítimo;Cancelado
1505;2025-02-01;Ecuador;Cuenca;María López;Tablet;Electrónica;5;196.23;981.15;Marítimo;Pendiente
1506;2024-04-06;Uruguay;Paysandú;Juan Rodríguez;Auriculares;Accesorios;4;915.63;3662.52;Terrestre;En tránsito
1507;2024-12-23;Venezuela;Maracaibo;Juan Rodríguez;Silla ergonómica;Muebles;1;1059.57;1059.57;Terrestre;Cancelado
1508;2024-04-09;Uruguay;Paysandú;María Pérez;Tablet;Electrónica;3;435.62;1306.86;Terrestre;Cancelado
1509;2024-08-10;Uruguay;Salto;Pedro López;Silla ergonómica;Muebles;1;1116.48;1116.48;Marítimo;Cancelado
1510;2024-11-08;Uruguay;Montevideo;Pedro Pérez;Cámara;Electrónica;2;510.92;1021.84;Marítimo;Cancelado
1511;2024-04-10;Chile;Valparaíso;Carlos Sánchez;Silla ergonómica;Muebles;5;1101.44;5507.2;Terrestre;Entregado
1512;2025-03-13;Perú;Cusco;Juan Pérez;Auriculares;Accesorios;3;324.75;974.25;Aéreo;En tránsito
1513;2024-02-12;Paraguay;Asunción;Juan García;Laptop;Electrónica;5;1058.88;5294.4;Marítimo;En tránsito
1514;2024-06-16;Bolivia;Santa Cruz;Laura Rodríguez;Tablet;Electrónica;5;182.3;911.5;Marítimo;Cancelado
1515;2024-06-23;Paraguay;Asunción;Juan Martínez;Tablet;Electrónica;4;490.57;1962.28;Marítimo;Pendiente
1516;2024-05-23;Argentina;Córdoba;Carlos López;Monitor;Electrónica;5;163.64;818.2;Aéreo;Pendiente
1517;2024-07-12;Paraguay;Asunción;Pedro López;Monitor;Electrónica;1;649.69;649.69;Terrestre;Pendiente
1518;2024-06-28;Colombia;Bogotá;María López;Silla ergonómica;Muebles;3;483.68;1451.04;Marítimo;En tránsito
1519;2024-05-16;Bolivia;Santa Cruz;Ana Martínez;Cámara;Electrónica;5;439.15;2195.75;Aéreo;En tránsito
1520;2025-02-06;Perú;Arequipa;Laura Rodríguez;Teclado;Accesorios;3;954.39;2863.17;Marítimo;Entregado
1521;2024-11-14;Chile;Santiago;Juan Pérez;Silla ergonómica;Muebles;4;674.41;2697.64;Marítimo;Entregado
1522;2025-01-17;Venezuela;Valencia;Carlos López;Cámara;Electrónica;2;1152.35;2304.7;Terrestre;Entregado
1523;2024-01-23;Bolivia;Cochabamba;Carlos López;Teclado;Accesorios;5;145.33;726.65;Terrestre;Pendiente
1524;2024-07-10;Paraguay;Encarnación;Laura Martínez;Silla ergonómica;Muebles;1;315.58;315.58;Aéreo;Entregado
1525;2024-09-02;Perú;Arequipa;María García;Celular;Electrónica;2;1137.27;2274.54;Terrestre;En tránsito
1526;2024-08-15;Chile;Valparaíso;Ana Sánchez;Cámara;Electrónica;4;1057.45;4229.8;Aéreo;En tránsito
1527;2025-03-16;Argentina;Córdoba;Juan López;Silla ergonómica;Muebles;2;604.19;1208.38;Aéreo;Pendiente
1528;2024-02-27;Chile;Santiago;María Pérez;Silla ergonómica;Muebles;5;231.86;1159.3;Terrestre;Pendiente
1529;2024-06-01;Chile;Santiago;Carlos Pérez;Cámara;Electrónica;5;677.73;3388.65;Terrestre;Entregado
1530;2025-03-26;Paraguay;Asunción;Luis Sánchez;Monitor;Electrónica;1;1132.28;1132.28;Terrestre;Entregado
1531;2024-02-08;Ecuador;Quito;Lucía Martínez;Monitor;Electrónica;3;1062.15;3186.45;Aéreo;Entregado
1532;2024-08-03;Uruguay;Paysandú;Lucía Martínez;Laptop;Electrónica;5;513.03;2565.15;Terrestre;Cancelado
1533;2024-03-10;Colombia;Cali;Pedro Sánchez;Monitor;Electrónica;5;183.49;917.45;Terrestre;Cancelado
1534;2024-02-27;Uruguay;Salto;Carlos López;Impresora;Oficina;5;610.02;3050.1;Aéreo;En tránsito
1535;2024-09-13;Uruguay;Salto;María López;Auriculares;Accesorios;4;221.69;886.76;Aéreo;En tránsito
1536;2025-02-23;Argentina;Rosario;Ana Rodríguez;Impresora;Oficina;4;444.55;1778.2;Terrestre;Pendiente
1537;2024-10-16;Uruguay;Salto;Lucía Rodríguez;Cámara;Electrónica;1;1178.92;1178.92;Marítimo;Cancelado
1538;2024-10-04;Uruguay;Montevideo;Juan Martínez;Impresora;Oficina;3;705.29;2115.87;Terrestre;Pendiente
1539;2024-08-25;Perú;Cusco;Luis García;Tablet;Electrónica;4;829.16;3316.64;Aéreo;Entregado
1540;2024-11-28;Brasil;Brasília;Luis Martínez;Silla ergonómica;Muebles;3;899.39;2698.17;Terrestre;Entregado
1541;2024-11-30;Chile;Concepción;Ana Pérez;Cámara;Electrónica;5;190.79;953.95;Terrestre;Cancelado
1542;2024-04-27;Ecuador;Guayaquil;María Rodríguez;Impresora;Oficina;4;244.6;978.4;Marítimo;Entregado
1543;2024-01-18;Paraguay;Asunción;Juan López;Impresora;Oficina;5;508.86;2544.3;Marítimo;Entregado
1544;2024-12-19;Uruguay;Paysandú;Pedro Martínez;Laptop;Electrónica;5;1038.31;5191.55;Marítimo;En tránsito
1545;2025-03-13;Paraguay;Ciudad del Este;Luis García;Silla ergonómica;Muebles;3;1000.73;3002.19;Terrestre;Cancelado
1546;2024-10-08;Uruguay;Salto;Pedro García;Teclado;Accesorios;4;966.59;3866.36;Marítimo;Pendiente
1547;2024-01-22;Argentina;Buenos Aires;María García;Monitor;Electrónica;4;775.04;3100.16;Aéreo;Pendiente
1548;2024-08-21;Uruguay;Montevideo;Lucía López;Auriculares;Accesorios;5;1009.39;5046.95;Aéreo;Cancelado
1549;2025-02-22;Uruguay;Salto;Ana García;Cámara;Electrónica;3;998.96;2996.88;Aéreo;Cancelado
1550;2024-03-07;Colombia;Cali;Juan Pérez;Impresora;Oficina;5;672.12;3360.6;Terrestre;Entregado
1551;2025-01-01;Venezuela;Valencia;Ana Sánchez;Celular;Electrónica;2;934.64;1869.28;Marítimo;En tránsito
1552;2024-11-01;Chile;Concepción;Ana Martínez;Cámara;Electrónica;5;730.87;3654.35;Marítimo;En tránsito
1553;2024-11-25;Paraguay;Asunción;Juan Martínez;Silla ergonómica;Muebles;3;763.83;2291.49;Terrestre;En tránsito
1554;2025-03-26;Bolivia;Santa Cruz;Juan García;Monitor;Electrónica;1;597.65;597.65;Terrestre;Cancelado
1555;2024-05-31;Bolivia;Santa Cruz;Juan Pérez;Impresora;Oficina;4;212.99;851.96;Aéreo;En tránsito
1556;2024-12-05;Brasil;Rio de Janeiro;Ana Sánchez;Auriculares;Accesorios;2;790.31;1580.62;Marítimo;Cancelado
1557;2024-07-12;Argentina;Córdoba;Carlos Martínez;Teclado;Accesorios;3;953.19;2859.57;Aéreo;Pendiente
1558;2024-11-26;Paraguay;Encarnación;Luis Sánchez;Cámara;Electrónica;2;834.21;1668.42;Terrestre;Cancelado
1559;2024-08-10;Bolivia;Santa Cruz;Laura Sánchez;Silla ergonómica;Muebles;1;887.22;887.22;Marítimo;Cancelado
1560;2024-05-15;Argentina;Rosario;Ana Rodríguez;Tablet;Electrónica;5;665.7;3328.5;Aéreo;Entregado
1561;2024-07-17;Uruguay;Paysandú;Ana Pérez;Auriculares;Accesorios;2;443.61;887.22;Terrestre;En tránsito
1562;2024-04-26;Venezuela;Valencia;Ana López;Monitor;Electrónica;2;107.34;214.68;Aéreo;Pendiente
1563;2024-02-08;Colombia;Medellín;Juan García;Laptop;Electrónica;3;356.43;1069.29;Aéreo;Cancelado
1564;2025-01-11;Brasil;Rio de Janeiro;María Martínez;Cámara;Electrónica;2;1011.11;2022.22;Aéreo;En tránsito
1565;2024-11-21;Bolivia;Cochabamba;María Pérez;Cámara;Electrónica;2;674.94;1349.88;Marítimo;Cancelado
1566;2024-04-19;Uruguay;Paysandú;Laura Sánchez;Celular;Electrónica;3;291.16;873.48;Marítimo;Cancelado
1567;2024-10-04;Chile;Concepción;Carlos Martínez;Silla ergonómica;Muebles;2;1136.42;2272.84;Aéreo;En tránsito
1568;2024-11-07;Paraguay;Encarnación;Ana Martínez;Monitor;Electrónica;3;268.55;805.65;Marítimo;Entregado
1569;2024-06-04;Bolivia;Cochabamba;Ana Pérez;Laptop;Electrónica;4;598.43;2393.72;Terrestre;Cancelado
1570;2024-06-22;Chile;Santiago;Pedro Sánchez;Auriculares;Accesorios;4;565.12;2260.48;Terrestre;Entregado
1571;2024-05-20;Bolivia;Cochabamba;Lucía Pérez;Impresora;Oficina;2;226.38;452.76;Terrestre;En tránsito
1572;2024-09-24;Brasil;São Paulo;Laura López;Auriculares;Accesorios;1;425.57;425.57;Terrestre;Pendiente
1573;2025-01-23;Argentina;Buenos Aires;Carlos Pérez;Impresora;Oficina;2;613.51;1227.02;Marítimo;Pendiente
1574;2024-09-25;Colombia;Bogotá;Pedro Pérez;Tablet;Electrónica;4;46.71;186.84;Terrestre;Entregado
1575;2024-12-25;Perú;Arequipa;Luis Pérez;Tablet;Electrónica;3;782.18;2346.54;Aéreo;Pendiente
1576;2024-09-20;Colombia;Medellín;Lucía Sánchez;Impresora;Oficina;1;75.73;75.73;Terrestre;Pendiente
1577;2024-03-20;Paraguay;Encarnación;Laura Rodríguez;Monitor;Electrónica;3;716.36;2149.08;Terrestre;Entregado
1578;2024-12-06;Colombia;Cali;Pedro Rodríguez;Monitor;Electrónica;3;340.62;1021.86;Aéreo;Pendiente
1579;2024-09-06;Brasil;São Paulo;Carlos López;Teclado;Accesorios;1;537.72;537.72;Terrestre;Pendiente
1580;2024-12-13;Ecuador;Cuenca;María García;Cámara;Electrónica;2;432.82;865.64;Terrestre;Entregado
1581;2025-01-28;Bolivia;Cochabamba;Lucía Pérez;Laptop;Electrónica;4;570.01;2280.04;Terrestre;Entregado
1582;2024-12-17;Uruguay;Paysandú;María López;Cámara;Electrónica;2;990.52;1981.04;Terrestre;En tránsito
1583;2024-12-27;Bolivia;Cochabamba;Luis Rodríguez;Celular;Electrónica;5;471.02;2355.1;Aéreo;Entregado
1584;2025-03-15;Ecuador;Quito;Carlos Martínez;Silla ergonómica;Muebles;1;672.59;672.59;Terrestre;En tránsito
1585;2024-11-07;Venezuela;Caracas;María Sánchez;Laptop;Electrónica;2;302.44;604.88;Terrestre;En tránsito
1586;2024-10-21;Uruguay;Salto;Pedro López;Escritorio;Muebles;2;575.36;1150.72;Aéreo;Pendiente
1587;2024-10-11;Uruguay;Montevideo;María Pérez;Escritorio;Muebles;2;115.05;230.1;Aéreo;En tránsito
1588;2025-01-21;Paraguay;Encarnación;Pedro Pérez;Escritorio;Muebles;3;510.32;1530.96;Aéreo;Entregado
1589;2024-03-10;Colombia;Medellín;Ana García;Teclado;Accesorios;4;65.18;260.72;Terrestre;Cancelado
1590;2024-04-06;Venezuela;Valencia;Ana López;Cámara;Electrónica;5;1011.49;5057.45;Terrestre;Entregado
1591;2024-08-30;Brasil;São Paulo;Juan López;Silla ergonómica;Muebles;5;690.33;3451.65;Terrestre;En tránsito
1592;2024-10-29;Perú;Cusco;Juan López;Celular;Electrónica;4;889.68;3558.72;Marítimo;Cancelado
